mean,peak,rms,skewness,kurtosis,dominant_freq,harmonic_ratio,energy,label,fault_type
9.900538350652527,16.239397368207772,10.312973970134227,0.10512633448515504,2.2214854224195744,0.0,1.640253973374838,106.35743210866613,1,rotor_imbalance
9.801623049850253,12.741493536220709,9.956123532310441,0.25466507103579494,1.5674804961048796,0.0,1.2999371095397685,99.12439579062573,0,normal
9.763538485072011,12.767435925411746,9.903319326621085,0.2623028685429529,1.7462321818324296,0.0,1.3076648332909786,98.0757336850267,0,normal
9.855048710374405,12.176423557009018,9.978382088956277,-0.3004933881038566,1.7196068921639283,0.0,1.235551838946357,99.56810911320343,0,normal
9.859235177649301,15.184947439040329,10.333627634956116,-0.06837512585867445,2.1715572246854755,0.0,1.5401749897866637,106.78386009792874,1,bearing_fault
9.782301634874177,14.423674819702772,10.036660203209092,-0.1036257230798745,2.5591187191732176,0.0,1.474466373872788,100.73454803468117,1,rotor_imbalance
9.858504184602033,12.099804075261718,9.957835843515754,-0.18113403077696652,1.5271582258444307,0.0,1.2273468518845245,99.15849468640712,0,normal
9.900639101848151,12.587751801156442,10.027772690014048,-0.012233449176291225,1.7904647591236453,0.0,1.271408004237493,100.55622512259157,0,normal
9.745419537607727,12.463896582943347,9.87872920097388,0.2673543174986059,1.6315772361453957,0.0,1.2789492063266208,97.58929062617403,0,normal
9.63581994360536,15.02532476654832,10.097560198549985,-0.15613711216356566,2.07840959490641,0.0,1.5593197936953571,101.9607219633408,1,rotor_imbalance
9.812756452166258,12.168038628311034,9.932626901009085,-0.07371380524588272,1.6171362038610138,0.0,1.2400224837563176,98.65707715464933,0,normal
9.760339558988276,13.43401376936205,9.922894822103277,0.4082622694946543,1.8318555962810843,0.0,1.3763879512768278,98.46384165052405,0,normal
9.768680286319793,12.608493932281611,9.873310102161875,0.1883684260852791,2.008422201465186,0.0,1.2907059666942664,97.48225237345176,0,normal
9.794401488554653,14.979941993515897,10.211646010535468,-0.21410313288146354,1.512291310484077,0.0,1.5294392425122514,104.27771424448494,1,bearing_fault
9.852980553309951,12.684632107018233,9.989514379924612,-0.19396912178595704,1.739698036122864,0.0,1.2873903524306698,99.79039754672061,0,normal
9.65992416548153,16.208183849917777,10.088008669319834,0.14237198158535383,2.513905624947325,0.0,1.6778789949341002,101.76791891227211,1,rotor_imbalance
9.920063110386076,12.804678552394538,10.038645097445919,0.2606231524886944,1.59973808496771,0.0,1.290785997015315,100.77439539247499,0,normal
9.801541388535778,12.503627333428883,9.894326899339488,0.24517385205079295,1.7730268173029868,0.0,1.2756796954460201,97.89770479099296,0,normal
9.86419701616272,12.387162813741226,9.969376719040383,-0.20442151840897899,1.909561613483256,0.0,1.255770012849963,99.3884721661444,0,normal
9.710294267137266,12.75392107802248,9.844525533697581,0.33441001820588945,1.7622207477981715,0.0,1.3134433135755543,96.91468298362366,0,normal
9.786103399985304,12.903044961569584,9.915842762832092,0.34792394978066155,1.9465945127398396,0.0,1.3185069106861227,98.32393769720957,0,normal
